Cell hash_umis pval qval top_to_second_best_ratio top_oligo top_hash_umi
G12_B02_RT_9 163 1.70579330788427e-254 2.21753130024956e-253 3.02413273001508 A7 113
G12_B02_RT_93 41 4.01616776843394e-83 3.61455099159054e-82 Inf B8 40
G12_B03_RT_12 429 1.96856983026948e-180 9.8428491513474e-180 3.43048091497864 D7 338
G12_B03_RT_25 330 1.87222986022934e-175 7.48891944091735e-175 Inf D7 327
G12_B03_RT_3 303 0 0 1.29100322360066 B7 125
G12_B03_RT_38 12 1.21234490824681e-58 1.21234490824681e-58 4.63157894736842 F8 8
G12_B03_RT_46 36 1.4956435523223e-187 8.97386131393378e-187 Inf A8 30
G12_B03_RT_53 555 0 0 4.39528520311513 C7 458
G12_B03_RT_54 568 0 0 Inf C7 563
G12_B03_RT_55 46 4.62087274285155e-169 1.38626182285546e-168 Inf B8 42
G12_B03_RT_6 38 8.98051700443762e-123 1.79610340088752e-122 Inf E8 36
G12_C03_RT_11 75 3.72675300025994e-283 4.47210360031193e-282 Inf B7 73
G12_C03_RT_13 48 6.17120734831905e-102 3.08560367415953e-101 Inf C8 43
G12_C03_RT_18 100 6.13012615025961e-79 6.13012615025961e-79 3.10526315789474 A7 73
G12_C03_RT_19 147 3.22125219659375e-90 1.2885008786375e-89 Inf D7 145
G12_C03_RT_26 60 1.94800833728054e-79 3.89601667456107e-79 1.075 C8 30
G12_C03_RT_28 524 0 0 Inf D7 523
G12_C03_RT_3 177 0 0 Inf C7 175
G12_C03_RT_30 379 0 0 Inf E7 376
G12_C03_RT_35 218 1.93145168470334e-272 2.12459685317367e-271 Inf A7 215
G12_C03_RT_36 232 7.93925078851145e-148 6.35140063080916e-147 Inf D7 230
G12_C03_RT_40 61 1.17132663430204e-182 1.17132663430204e-181 10.9539473684211 E8 53
G12_C03_RT_43 45 1.48590336282816e-144 1.04013235397972e-143 Inf B8 41
G12_C03_RT_46 121 0 0 Inf B7 119
G12_C03_RT_52 221 3.9727185948189e-142 2.38363115689134e-141 Inf D7 220
G12_C03_RT_54 143 3.18146209800448e-173 2.86331588820403e-172 Inf A7 140
G12_C03_RT_61 157 6.95904597539684e-89 2.08771379261905e-88 2.26334519572954 D7 114
G12_C03_RT_84 495 0 0 Inf F7 492
H01_B02_RT_1 29 1 1 Inf B7 29
H01_B02_RT_12 15 9.25901333287257e-44 2.77770399986177e-43 Inf A8 14
H01_B02_RT_21 48 2.05668513093794e-215 2.46802215712553e-214 Inf B8 43
H01_B02_RT_27 46 5.63650383025969e-145 5.07285344723372e-144 Inf A8 43
H01_B02_RT_36 102 6.19742432447628e-147 6.19742432447628e-146 Inf A7 102
H01_B02_RT_37 174 1.88701623825965e-255 2.45312110973754e-254 Inf A7 174
H01_B02_RT_38 123 3.83463050572489e-149 4.21809355629737e-148 Inf D8 122
H01_B02_RT_54 130 4.72337872642882e-122 3.30636510850018e-121 Inf C7 130
H01_B02_RT_76 17 2.69730277894049e-70 1.34865138947025e-69 161.2 B8 15
H01_B02_RT_84 110 2.16189091044193e-132 1.72951272835354e-131 Inf D8 109
H01_B02_RT_86 10 1.00582780373228e-23 2.01165560746455e-23 5.16666666666667 B8 7
H01_B02_RT_87 50 3.98464698546734e-69 1.59385879418694e-68 Inf A7 50
H01_B02_RT_90 20 1.23649243268545e-109 7.41895459611273e-109 Inf B8 20
H01_B03_RT_10 6 0.0230012191986291 0.0230012191986291 1.57446808510638 F8 2
H01_B03_RT_11 219 6.88359520915843e-201 5.50687616732674e-200 Inf C7 216
H01_B03_RT_17 31 2.25277699606698e-168 1.35166619764019e-167 Inf A8 25
H01_B03_RT_21 141 5.12210910227173e-165 2.56105455113586e-164 Inf E7 138
H01_B03_RT_33 303 2.16616489296417e-285 2.38278138226059e-284 Inf C7 301
H01_B03_RT_36 292 0 0 Inf F7 262
H01_B03_RT_39 98 0 0 Inf B7 97
H01_B03_RT_4 25 5.09073821834484e-139 2.03629528733793e-138 17.6923076923077 A8 20
H01_B03_RT_41 61 9.42742061226342e-288 1.13129047347161e-286 Inf C8 56
H01_B03_RT_48 598 1.31962811740589e-292 1.71551655262766e-291 416.879518072289 D7 597
H01_B03_RT_50 858 1.70665665776224e-247 1.53599099198601e-246 1.8569932998325 D7 579
H01_B03_RT_51 40 6.67050009304564e-67 2.00115002791369e-66 944.666666666667 B8 38
H01_B03_RT_52 34 2.26470138990627e-189 1.58529097293439e-188 Inf C8 34
H01_B03_RT_61 4 2.8310053598341e-11 5.66201071966821e-11 3.16 F8 3
H01_B03_RT_62 551 3.9929671967632e-268 3.9929671967632e-267 Inf D7 550
H01_C03_RT_29 303 7.40870053815418e-106 5.18609037670792e-105 Inf D7 298
H01_C03_RT_31 96 1.26073689534777e-29 1.26073689534777e-29 Inf D7 94
H01_C03_RT_34 349 4.42186206256531e-125 3.53748965005225e-124 Inf D7 345
H01_C03_RT_35 81 0 0 131.7 B7 75
H01_C03_RT_36 447 0 0 Inf C7 446
H01_C03_RT_44 346 2.46920288881092e-127 2.22228259992983e-126 Inf D7 345
H01_C03_RT_46 29 2.04346750179975e-154 2.24781425197973e-153 121.666666666667 A8 25
H01_C03_RT_48 6 3.50638021010494e-39 7.01276042020987e-39 Inf A8 6
H01_C03_RT_49 47 1.78439574659242e-102 1.07063744795545e-101 Inf B8 45
H01_C03_RT_5 134 0 0 Inf A7 130
H01_C03_RT_50 16 1.270607962215e-148 1.270607962215e-147 8.67878787878788 F8 8
H01_C03_RT_51 60 0 0 40.3925619834711 C8 55
H01_C03_RT_63 208 1.59026597354772e-50 4.77079792064316e-50 4.56459709379128 D7 169
H01_C03_RT_66 36 1.07711823967108e-65 4.30847295868432e-65 36.4689655172414 B8 32
H01_C03_RT_78 553 2.21977623529785e-207 2.66373148235741e-206 Inf D7 551
H01_C03_RT_81 309 4.37829889297533e-98 2.18914944648766e-97 Inf F7 309
H02_B02_RT_12 35 2.30764763186184e-56 4.61529526372367e-56 3.33385093167702 B8 26
H02_B02_RT_13 65 9.87186069631111e-80 2.96155820889333e-79 Inf D8 60
H02_B02_RT_15 338 0 0 Inf D7 337
H02_B02_RT_24 262 1.7555748530505e-152 1.93113233835555e-151 3.13486370157819 F7 208
H02_B02_RT_29 18 2.20141355550701e-130 1.98127219995631e-129 Inf A8 16
H02_B02_RT_33 41 4.0223538829792e-205 5.22906004787296e-204 Inf C8 37
H02_B02_RT_35 142 2.5435412951816e-121 2.03483303614528e-120 Inf A7 139
H02_B02_RT_4 152 4.33178224785525e-85 1.7327128991421e-84 Inf F7 148
H02_B02_RT_5 136 6.33165143811741e-107 3.79899086287045e-106 Inf A7 129
H02_B02_RT_51 151 2.31971388211353e-134 2.31971388211353e-133 Inf A7 150
H02_B02_RT_53 638 0 0 1.98764862057024 E7 409
H02_B02_RT_54 50 0 0 Inf A8 43
H02_B02_RT_62 5 1 1 Inf F8 5
H02_B02_RT_67 145 0 0 Inf C7 144
H02_B02_RT_68 40 2.84768028611613e-112 1.99337620028129e-111 Inf E8 32
H02_B02_RT_76 43 5.01285254153475e-95 2.50642627076738e-94 Inf B8 41
H02_B02_RT_84 134 5.73401792063455e-195 6.88082150476146e-194 Inf D8 131
H02_B03_RT_10 146 0 0 Inf A7 146
H02_B03_RT_15 210 0 0 Inf E7 210
H02_B03_RT_17 426 1.72453122121115e-143 1.37962497696892e-142 13.3924050632911 D7 376
H02_B03_RT_19 47 0.44619623183779 0.892392463675581 Inf A8 40
H02_B03_RT_2 430 0 0 Inf F7 426
H02_B03_RT_21 100 2.02174089185914e-158 1.81956680267323e-157 Inf F7 99
H02_B03_RT_25 8 2.00969967183935e-19 8.03879868735738e-19 Inf B8 8
H02_B03_RT_30 395 0 0 Inf E7 392
H02_B03_RT_31 60 0.511916151979707 0.892392463675581 Inf A8 56
H02_B03_RT_42 100 4.28685620116049e-162 4.28685620116049e-161 Inf E7 100
H02_B03_RT_43 25 1.14875725010556e-225 1.26363297511612e-224 Inf E8 25
H02_B03_RT_47 125 1.68029317494012e-52 8.40146587470059e-52 Inf D7 125
H02_B03_RT_50 88 1.01831050109044e-240 1.22197260130853e-239 Inf B8 86
H02_B03_RT_53 586 0 0 Inf F7 584
H02_B03_RT_63 125 0 0 Inf B7 123
H02_B03_RT_67 71 4.35203112110021e-306 5.65764045743027e-305 Inf B7 70
H02_B03_RT_68 30 0.28600064297673 0.858001928930189 Inf A8 27
H02_B03_RT_85 307 1.73380146176814e-134 1.2136610232377e-133 Inf D7 306
H02_B03_RT_9 51 4.89320111597573e-126 2.93592066958544e-125 Inf B8 48
H02_B03_RT_92 38 1.75056198140583e-309 2.45078677396816e-308 Inf E8 36
H02_C03_RT_10 10 6.92299982524015e-51 3.46149991262007e-50 4.13888888888889 F8 8
H02_C03_RT_17 24 1.22591039959485e-63 7.35546239756912e-63 Inf B8 18
H02_C03_RT_2 9 1.75700204485775e-17 3.51400408971551e-17 2 F8 4
H02_C03_RT_25 276 0 0 Inf E7 273
H02_C03_RT_30 13 1.50113939685537e-08 1.50113939685537e-08 3.84285714285714 E8 8
H02_C03_RT_31 113 1.96085556787787e-235 1.96085556787787e-234 Inf E7 113
H02_C03_RT_36 36 3.1429490532269e-110 2.20006433725883e-109 Inf A8 33
H02_C03_RT_37 371 0 0 6.47435897435897 F7 314
H02_C03_RT_6 440 1.66934960836571e-227 1.50241464752914e-226 Inf D7 439
H02_C03_RT_66 52 2.63051755114792e-188 2.10441404091834e-187 Inf A8 51
H02_C03_RT_77 21 5.75803841519888e-47 2.30321536607955e-46 Inf E8 21
H02_C03_RT_82 14 9.98675098834086e-41 2.99602529650226e-40 Inf A8 13
H03_B03_RT_0 203 8.44600922260875e-242 8.44600922260875e-241 Inf D7 200
H03_B03_RT_1 232 1.09139101166331e-320 1.52794741632864e-319 Inf E7 229
H03_B03_RT_12 41 4.73763195984729e-232 4.26386876386256e-231 Inf A8 39
H03_B03_RT_19 326 0 0 Inf E7 324
H03_B03_RT_2 143 0 0 Inf A7 140
H03_B03_RT_24 228 9.2261067098399e-219 6.45827469688793e-218 2.97184065934066 C7 169
H03_B03_RT_25 57 0 0 Inf B8 52
H03_B03_RT_29 46 2.02875981367981e-65 6.08627944103942e-65 Inf C8 41
H03_B03_RT_37 34 6.07831747964645e-58 1.21566349592929e-57 Inf C8 33
H03_B03_RT_4 16 1.56417032168533e-177 9.38502193011201e-177 Inf B8 15
H03_B03_RT_42 59 4.45108428835467e-99 1.78043371534187e-98 Inf C8 56
H03_B03_RT_44 184 1.43122057592097e-220 1.14497646073678e-219 Inf D7 182
H03_B03_RT_45 116 1.16082875763397e-272 1.27691163339737e-271 Inf D8 115
H03_B03_RT_46 827 0 0 1.74227252938616 F7 494
H03_B03_RT_58 58 7.79406970967571e-281 9.35288365161085e-280 Inf A8 51
H03_B03_RT_59 42 0 0 Inf B8 37
H03_B03_RT_69 233 7.48840477432202e-319 9.73492620661863e-318 Inf E7 229
H03_B03_RT_70 62 2.17828414798116e-145 1.08914207399058e-144 Inf D8 62
H03_B03_RT_76 401 0 0 Inf D7 400
H03_B03_RT_79 163 0 0 Inf D8 162
H03_B03_RT_80 46 2.17259453880212e-52 2.17259453880212e-52 Inf E8 46
H03_B03_RT_85 436 0 0 Inf F7 434
H03_B03_RT_9 37 0 0 145 B8 31
H03_C03_RT_13 75 1.60072653717879e-123 1.12050857602515e-122 Inf B8 71
H03_C03_RT_17 280 7.18181825840888e-88 3.59090912920444e-87 Inf D7 265
H03_C03_RT_2 240 0 0 Inf E7 233
H03_C03_RT_26 24 3.21936215875295e-30 9.65808647625885e-30 143.6 E8 22
H03_C03_RT_30 90 2.81176190666565e-28 5.62352381333129e-28 Inf D7 88
H03_C03_RT_41 10 2.3233071697714e-43 9.29322867908561e-43 Inf A8 8
H03_C03_RT_43 27 3.94899417622869e-26 3.94899417622869e-26 Inf C8 25
H03_C03_RT_52 375 1.08633952163093e-138 8.69071617304745e-138 Inf D7 372
H03_C03_RT_6 245 0 0 Inf B7 241
H03_C03_RT_60 418 0 0 Inf C7 416
H03_C03_RT_69 72 1.38935612530485e-89 8.33613675182912e-89 Inf C8 71
H03_C03_RT_74 117 1.84907466612116e-273 1.84907466612116e-272 Inf D8 116
H03_C03_RT_82 124 0 0 Inf A7 118
H03_C03_RT_83 493 4.34632910459964e-183 3.91169619413968e-182 Inf D7 488
H04_B02_RT_1 124 1.59828149306212e-216 2.23759409028697e-215 Inf D7 121
H04_B02_RT_10 61 4.43301241610402e-74 2.65980744966241e-73 Inf E7 61
H04_B02_RT_11 510 0 0 Inf D7 508
H04_B02_RT_13 173 2.77377651897488e-210 3.60590947466735e-209 Inf E7 169
H04_B02_RT_14 48 9.44016182466008e-243 1.41602427369901e-241 Inf B8 47
H04_B02_RT_21 328 0 0 Inf E7 326
H04_B02_RT_24 16 1.08291149392719e-59 5.32613471670585e-59 35.2666666666667 B8 14
H04_B02_RT_29 22 1.39994172611095e-101 1.25994755349985e-100 Inf B8 21
H04_B02_RT_4 30 1.60010603306283e-75 1.12007422314398e-74 Inf E8 28
H04_B02_RT_42 15 6.57617670253902e-39 6.57617670253902e-39 50.8947368421052 A8 13
H04_B02_RT_46 37 1.06522694334117e-59 5.32613471670585e-59 Inf C8 36
H04_B02_RT_53 733 0 0 Inf C7 732
H04_B02_RT_56 200 6.29857909198485e-113 6.92843700118334e-112 Inf C7 196
H04_B02_RT_59 63 1.2748370118747e-104 1.2748370118747e-103 Inf C8 61
H04_B02_RT_68 105 1.86328152907873e-53 5.58984458723619e-53 Inf C7 101
H04_B02_RT_74 126 0 0 Inf D8 124
H04_B02_RT_77 346 1.03479028685799e-158 1.24174834422959e-157 1.00840813543915 F7 143
H04_B02_RT_79 144 0 0 5.61697990926766 B7 117
H04_B02_RT_84 73 1.8535714931284e-96 1.48285719450272e-95 1.60582306830907 A8 40
H04_B02_RT_85 20 7.04109844194795e-51 1.40821968838959e-50 Inf A8 17
H04_B02_RT_90 88 3.57508151923811e-259 5.72013043078098e-258 Inf E8 86
H04_B03_RT_10 216 0 0 Inf C7 213
H04_B03_RT_12 59 0.244940843056311 0.489881686112622 5.11111111111111 C8 46
H04_B03_RT_13 265 1.23875030303307e-251 1.23875030303307e-250 7.6101083032491 E7 235
H04_B03_RT_29 626 1.02015948134732e-271 1.12217542948205e-270 7.02613917343695 D8 521
H04_B03_RT_33 31 9.68279239246711e-69 3.87311695698685e-68 61.2916666666667 B8 29
H04_B03_RT_4 35 1.81615756622707e-90 1.63454180960437e-89 Inf B8 35
H04_B03_RT_44 565 0 0 Inf D7 564
H04_B03_RT_45 283 0 0 Inf F7 277
H04_B03_RT_47 22 2.79785691011935e-87 2.23828552809548e-86 91 A8 19
H04_B03_RT_52 148 7.63115540132543e-85 5.3418087809278e-84 53.6636363636364 D8 145
H04_B03_RT_54 123 0 0 Inf B7 121
H04_B03_RT_56 94 0 0 Inf B7 93
H04_B03_RT_59 24 1 1 Inf C8 24
H04_B03_RT_6 237 3.43315659903861e-294 4.11978791884634e-293 Inf F7 237
H04_B03_RT_65 19 5.93720717575365e-81 3.56232430545219e-80 52.7647058823529 A8 17
H04_B03_RT_75 61 8.75330339344642e-297 1.13792944114803e-295 Inf A8 57
H04_B03_RT_76 5 0.0602386712186982 0.180716013656095 2.0625 C8 3
H04_B03_RT_93 320 0 0 Inf A7 318
H04_B03_RT_95 36 2.9962388393017e-79 1.49811941965085e-78 30.3818181818182 B8 33
H04_C03_RT_1 219 8.86175928417745e-181 3.54470371367098e-180 Inf F7 216
H04_C03_RT_18 579 0 0 Inf F7 575
H04_C03_RT_2 176 0 0 3.35294904373412 D8 130
H04_C03_RT_23 370 0 0 Inf D7 366
H04_C03_RT_3 44 0 0 Inf A8 39
H04_C03_RT_35 2 0.688162033690219 0.688162033690219 Inf F7 2
H04_C03_RT_36 204 0 0 Inf D8 197
H04_C03_RT_38 395 0 0 Inf D7 393
H04_C03_RT_40 73 0 0 91.8571428571428 A8 69
H04_C03_RT_44 141 6.23883734131034e-116 1.24776746826207e-115 Inf F7 140
H04_C03_RT_51 13 2.21729243199678e-152 6.65187729599034e-152 Inf A8 11
H04_C03_RT_54 177 0 0 Inf D8 170
H04_C03_RT_78 149 0 0 Inf A7 145
H04_C03_RT_81 27 3.92118559111031e-299 1.96059279555515e-298 Inf B8 26
H04_C03_RT_83 390 0 0 Inf D7 388
H04_C03_RT_84 655 0 0 Inf F7 648
H04_C03_RT_85 316 0 0 Inf D7 311
H04_C03_RT_95 96 0 0 Inf B7 88
H05_B03_RT_12 36 2.88765065316889e-80 2.598885587852e-79 31.2307692307692 C8 34
H05_B03_RT_14 15 5.438932263819e-87 5.438932263819e-86 54.6666666666667 E8 13
H05_B03_RT_25 76 0 0 Inf B7 75
H05_B03_RT_33 5 1 1 Inf F8 5
H05_B03_RT_34 422 0 0 Inf C7 416
H05_B03_RT_37 28 2.27703966586191e-224 3.41555949879286e-223 Inf B7 28
H05_B03_RT_40 43 2.24121085478177e-76 1.79296868382542e-75 Inf D8 43
H05_B03_RT_42 100 2.10074606622765e-179 2.94104449271871e-178 Inf D8 99
H05_B03_RT_44 6 7.58470159478331e-08 2.27541047843499e-07 Inf C8 5
H05_B03_RT_50 277 2.15289736409449e-226 3.44463578255118e-225 Inf C7 277
H05_B03_RT_54 30 1.7521412167682e-67 1.22649885173774e-66 Inf C8 29
H05_B03_RT_58 38 4.22333183278819e-258 7.17966411573993e-257 Inf E8 35
H05_B03_RT_67 62 6.75706843683082e-17 3.37853421841541e-16 Inf D7 61
H05_B03_RT_68 13 1.35237154920414e-39 8.11422929522486e-39 Inf A8 12
H05_B03_RT_74 17 2.99487404533782e-134 3.59384885440538e-133 Inf E8 17
H05_B03_RT_83 21 0.840999133567771 1 Inf B8 19
H05_B03_RT_85 20 1.91341662721732e-142 2.48744161538251e-141 Inf E8 19
H05_B03_RT_88 6 1.96254826666909e-12 7.85019306667638e-12 Inf C8 6
H05_B03_RT_95 31 1.94630507065613e-110 2.14093557772174e-109 Inf A8 30
H05_C03_RT_16 73 0 0 Inf C8 71
H05_C03_RT_2 31 0 0 3.0397204854726 A8 21
H05_C03_RT_21 193 0 0 247.252072968491 C7 189
H05_C03_RT_24 49 0 0 1.34782893873803 E8 26
H05_C03_RT_28 1009 0 0 Inf D7 1007
H05_C03_RT_38 10 0 0 Inf F8 10
H05_C03_RT_46 23 0 0 164.556603773585 E8 22
H05_C03_RT_50 7 3.45716294333698e-64 3.45716294333698e-64 2.27351664254703 A8 4
H05_C03_RT_51 9 2.42393558482228e-113 7.27180675446683e-113 6.21315789473684 A8 6
H05_C03_RT_55 222 0 0 13.5401945724526 F7 201
H05_C03_RT_59 88 0 0 68.9631147540984 B7 85
H05_C03_RT_68 7 1.13974316412359e-102 2.27948632824718e-102 5.12760416666667 A8 5
H05_C03_RT_69 115 0 0 Inf F7 112
H05_C03_RT_7 37 0 0 40.2515432098765 C8 33
H05_C03_RT_77 382 0 0 345.353488372093 A7 376
H05_C03_RT_8 194 0 0 Inf F7 193
H05_C03_RT_82 34 0 0 37.3363636363636 B8 31
H05_C03_RT_9 89 0 0 Inf E7 88
H06_B02_RT_0 126 1.86286104913281e-203 1.49028883930625e-202 Inf A7 123
H06_B02_RT_1 11 0.620162264433927 0.620162264433927 17.5652173913043 F8 8
H06_B02_RT_11 171 2.16160016955807e-101 6.48480050867421e-101 7.02549394518802 D8 143
H06_B02_RT_13 555 0 0 1.67063392633425 E7 330
H06_B02_RT_14 289 4.72384518048284e-133 1.88953807219314e-132 4.25677139761647 D7 230
H06_B02_RT_24 34 1.01893449386095e-313 1.32461484201923e-312 Inf A8 32
H06_B02_RT_28 792 0 0 Inf D7 789
H06_B02_RT_35 429 2.00801079700459e-253 2.00801079700459e-252 156.782178217822 D7 424
H06_B02_RT_41 351 7.93101814907416e-208 7.13791633416674e-207 Inf D7 349
H06_B02_RT_43 94 0 0 9.17582417582418 A8 68
H06_B02_RT_47 50 4.99284839678261e-183 2.99570903806957e-182 4598 B8 48
H06_B02_RT_51 410 0 0 Inf C7 403
H06_B02_RT_61 227 1.22077928035991e-184 8.54545496251938e-184 Inf D8 224
H06_B02_RT_62 15 1.37091752496756e-78 2.74183504993513e-78 Inf A8 11
H06_B02_RT_66 39 9.47736457512497e-176 4.73868228756248e-175 Inf C8 37
H06_B02_RT_82 184 1.19958519421392e-309 1.4395022330567e-308 Inf A7 182
H06_B02_RT_83 73 2.75900574984934e-302 3.03490632483428e-301 Inf C8 66
H06_B02_RT_93 514 1.64029794419294e-321 2.29641712187011e-320 3.09828356454268 E7 322
H06_B03_RT_10 170 9.8100424438724e-208 1.47150636658086e-206 1.52409638554217 C7 107
H06_B03_RT_13 145 7.06066677433548e-194 9.88493348406967e-193 Inf C7 144
H06_B03_RT_28 293 0 0 Inf C7 284
H06_B03_RT_3 132 3.23474002737121e-126 3.88168803284546e-125 Inf D8 128
H06_B03_RT_30 88 0 0 Inf E7 85
H06_B03_RT_33 61 5.0196745720249e-178 6.52557694363236e-177 Inf F7 61
H06_B03_RT_35 192 8.26039535136393e-105 8.26039535136393e-104 Inf D7 190
H06_B03_RT_36 78 6.18725645691801e-76 4.33107951984261e-75 Inf D8 77
H06_B03_RT_39 113 5.20110573275904e-316 8.84187974569036e-315 Inf F7 110
H06_B03_RT_43 46 6.6636991215833e-67 1.99910973647499e-66 1.34901960784314 C8 26
H06_B03_RT_44 50 9.97615146929836e-49 9.97615146929836e-49 Inf D8 50
H06_B03_RT_49 21 5.67131814722792e-101 5.10418633250513e-100 Inf A8 19
H06_B03_RT_52 194 2.17078114037204e-259 3.47324982459527e-258 Inf C7 192
H06_B03_RT_59 31 1.55263127174371e-75 9.31578763046225e-75 Inf C8 29
H06_B03_RT_73 70 1.7212628818337e-67 6.8850515273348e-67 Inf D8 69
H06_B03_RT_76 40 1.70994299005787e-108 1.88093728906365e-107 Inf C8 39
H06_B03_RT_80 17 1.03118659136638e-76 8.24949273093107e-76 Inf A8 15
H06_B03_RT_85 129 8.06216675433929e-69 4.03108337716965e-68 92.6 D7 127
H06_B03_RT_89 92 2.32010274774208e-49 4.64020549548416e-49 Inf D7 92
H06_C03_RT_0 244 1.37669909408173e-96 4.1300972822452e-96 Inf C7 239
H06_C03_RT_12 357 1.19909122434657e-244 5.99545612173285e-244 Inf E7 353
H06_C03_RT_24 201 8.2098675269369e-84 8.2098675269369e-84 Inf C7 201
H06_C03_RT_27 331 0 0 Inf D7 328
H06_C03_RT_3 30 0 0 Inf A8 27
H06_C03_RT_35 69 0 0 Inf C8 62
H06_C03_RT_5 216 3.27057705068839e-89 6.54115410137679e-89 Inf C7 215
H06_C03_RT_53 268 2.84620914409194e-176 1.13848365763677e-175 Inf E7 262
H06_C03_RT_61 124 1.09091478178729e-315 6.54548869072372e-315 Inf B7 122
H06_C03_RT_77 58 0 0 Inf C8 56
H06_C03_RT_82 34 0 0 36.9826086956522 A8 29
H06_C03_RT_84 913 0 0 1.43485859157703 F7 428
H06_C03_RT_85 215 0 0 Inf B7 209
H07_B02_RT_1 46 0 0 Inf B8 43
H07_B02_RT_14 99 0 0 Inf C8 99
H07_B02_RT_29 19 1.18934259131995e-15 1.18934259131995e-15 4.66007416563659 F8 15
H07_B02_RT_37 133 0 0 Inf C8 130
H07_B02_RT_53 283 0 0 4.65736298470396 A7 223
H07_B02_RT_75 66 0 0 Inf A8 62
H07_B03_RT_10 14 9.00641699266492e-43 6.30449189486544e-42 Inf A8 13
H07_B03_RT_12 30 1.53304338284066e-43 1.22643470627252e-42 Inf C8 28
H07_B03_RT_22 96 1.62213876340186e-59 1.94656651608223e-58 Inf D7 88
H07_B03_RT_26 43 1.88296561572984e-71 2.44785530044879e-70 Inf C8 42
H07_B03_RT_32 79 7.90005897245444e-50 7.110053075209e-49 Inf C7 78
H07_B03_RT_38 113 0 0 106.102564102564 D8 109
H07_B03_RT_42 31 1.0162247108218e-117 1.5243370662327e-116 Inf A8 31
H07_B03_RT_44 4 3.39638720983018e-28 2.03783232589811e-27 Inf F8 4
H07_B03_RT_45 6 9.02408063587694e-19 1.80481612717539e-18 4.54545454545455 F8 4
H07_B03_RT_46 56 1.16961448142014e-55 1.16961448142014e-54 Inf B8 54
H07_B03_RT_5 798 2.87495931354695e-249 5.17492676438451e-248 3.66373801916933 C7 537
H07_B03_RT_56 37 1.4026727199468e-56 1.54293999194148e-55 608.5 C8 35
H07_B03_RT_58 15 1.09648008778056e-16 1.09648008778056e-16 Inf E8 13
H07_B03_RT_61 260 3.37488998156402e-135 5.39982397050244e-134 Inf C7 231
H07_B03_RT_64 74 2.38163627812605e-185 4.04878167281429e-184 Inf E7 74
H07_B03_RT_66 22 1.19507953927839e-21 4.78031815711356e-21 4 E8 16
H07_B03_RT_85 43 1.09272089932218e-96 1.52980925905105e-95 7.90131578947368 A8 33
H07_B03_RT_86 10 3.64845210152693e-28 2.03783232589811e-27 11.4137931034483 A8 9
H07_B03_RT_95 3 2.24979280453123e-20 6.7493784135937e-20 Inf F8 3
H07_C03_RT_10 31 2.1233297340777e-21 6.36998920223311e-21 5.13673469387755 B8 25
H07_C03_RT_12 85 2.33637146826587e-136 2.33637146826587e-135 Inf C8 79
H07_C03_RT_22 22 3.49121220559016e-26 2.0947273233541e-25 Inf E8 19
H07_C03_RT_26 257 0 0 Inf F7 254
H07_C03_RT_29 14 1.34974560927422e-24 5.39898243709689e-24 3.80930232558139 F8 7
H07_C03_RT_30 268 1.72342838378796e-262 2.24045689892435e-261 Inf D7 264
H07_C03_RT_32 153 2.29170651828922e-216 2.75004782194706e-215 8.51492537313433 C7 125
H07_C03_RT_40 58 7.11291882723275e-66 5.6903350617862e-65 Inf B8 58
H07_C03_RT_46 586 0 0 2.19280817938887 E7 345
H07_C03_RT_59 36 3.66731395386103e-26 2.0947273233541e-25 Inf B8 31
H07_C03_RT_6 207 0 0 Inf E7 200
H07_C03_RT_60 40 8.54367462996235e-44 5.98057224097364e-43 Inf B8 40
H07_C03_RT_62 174 3.3781613407049e-169 3.71597747477538e-168 Inf D7 172
H07_C03_RT_68 70 1.83960423263994e-72 1.65564380937595e-71 Inf B8 67
H07_C03_RT_69 196 0 0 Inf B7 193
H07_C03_RT_9 18 4.33534445641895e-19 8.67068891283791e-19 23.6086956521739 C8 15
H07_C03_RT_91 4 1.62348847701632e-14 1.62348847701632e-14 6.49090909090909 F8 3
H08_B02_RT_13 6 5.68777388484252e-156 1.1375547769685e-155 4.25095057034221 F8 4
H08_B02_RT_28 9 1.48457420044687e-207 5.93829680178747e-207 8.77952755905512 C8 8
H08_B02_RT_39 106 0 0 Inf A7 106
H08_B02_RT_46 63 0 0 2.71490845684394 C7 45
H08_B02_RT_48 12 6.1263527743392e-193 1.83790583230176e-192 Inf A8 11
H08_B02_RT_5 12 3.31717070379476e-81 3.31717070379476e-81 1.26930147058824 C8 5
H08_B02_RT_6 23 0 0 Inf C8 23
H08_B02_RT_69 321 0 0 1.62384151593454 D7 202
H08_B03_RT_0 51 1.27947559437908e-117 1.27947559437908e-116 Inf C8 46
H08_B03_RT_11 555 0 0 Inf C7 553
H08_B03_RT_13 337 5.19212998878351e-148 5.71134298766186e-147 Inf D7 332
H08_B03_RT_15 66 1.9103476201453e-180 2.67448666820342e-179 Inf C8 64
H08_B03_RT_2 45 1.86897988986257e-111 1.49518391189006e-110 Inf A8 42
H08_B03_RT_26 89 1.49137210978061e-243 2.38619537564898e-242 Inf E7 86
H08_B03_RT_27 192 8.10854034874004e-293 1.45953726277321e-291 3.23118279569892 B7 133
H08_B03_RT_37 41 2.13298667181716e-99 1.06649333590858e-98 Inf A8 38
H08_B03_RT_40 200 1.27551449057166e-264 2.16837463397182e-263 Inf F7 197
H08_B03_RT_42 120 0 0 Inf A7 118
